order_id,order_date,customer_id,customer_name,email,phone,product,category,quantity,unit_price,discount,payment_method,shipping_city,shipping_state,order_status
ORD108732,2025-04-09 11:00:00,,Ngozi Adeyemi,,080-1234-5678,T-Shirt,Fashion,2,17570.909162528722,0.05,POS,Kano,Kano,Returned
ORD108733,2025-05-10 10:00:00,CUST1605,Emeka Williams,bademail.com,,Running Shoes,Fashion,1,68692.50340541794,0.0,Paystack,Kano,Kano,Failed
ORD108734,2026-04-07 14:00:00,CUST1309,Mary Ibrahim,,080-1234-5678,Running Shoes,Fashion,2,66159.47809301439,0.0,Flutterwave,Lekki,Lagos,Completed
ORD108735,2025-04-11 07:00:00,CUST1653,Chioma Smith,info@company.com,080-1234-5678,Running Shoes,Fashion,3,58708.682332585544,0.2,Paystack,Lagos,Lagos,Completed
ORD108736,2026-02-10 00:00:00,CUST2568,David Ibrahim,info@company.com,08012345678,Office Chair,Home,1,141454.56559231042,0.2,Bank Transfer,Lagos,Lagos,Pending
ORD108737,2026-04-17 16:00:00,CUST1453,Aisha Ibrahim,,+2348012345678,Coffee Maker,Home,2,70676.63795514024,0.0,Flutterwave,Lekki,Lagos,Failed
ORD108738,2025-02-25 21:00:00,CUST1153,Mary Ibrahim,,,Backpack,Fashion,1,41016.816048855384,0.2,Paystack,Port Harcourt,Rivers,Failed
ORD108739,2026-06-27 02:00:00,CUST2441,Mary Ibrahim,,08012345678,Wireless Headphones,Electronics,2,90380.61917985883,0.1,Card,Ibadan,Oyo,Cancelled
ORD108740,2026-04-29 18:00:00,CUST1328,Ngozi Ibrahim,user@yahoo.com,,Wireless Headphones,Electronics,5,92998.27675078376,0.05,Cash,Ikeja,Lagos,Cancelled
ORD108741,2026-07-15 08:00:00,CUST1563,Ngozi Okafor,user@yahoo.com,08012345678,Backpack,Fashion,4,43799.671545569654,0.1,Flutterwave,Lagos,Lagos,Completed
ORD108742,2025-06-27 10:00:00,CUST1400,Chioma Adeyemi,,080-1234-5678,Smart Watch,Electronics,1,103096.34826048276,0.15,POS,Port Harcourt,Rivers,Completed
ORD108743,2025-01-09 01:00:00,CUST1563,Chioma Ibrahim,user@yahoo.com,,T-Shirt,Fashion,4,16448.99731254956,0.05,Cash,Ibadan,Oyo,Returned
ORD108744,09/03/2025,CUST1023,Emeka Ibrahim,info@company.com,080-1234-5678,External SSD,Electronics,2,101926.86507868339,0.05,Card,Lekki,Lagos,Failed
ORD108745,2026-06-26 18:00:00,CUST2432,Ngozi Okafor,customer@gmail.com,,Running Shoes,Fashion,1,65040.52912660755,0.0,Bank Transfer,Benin City,Edo,Cancelled
ORD108746,2025-12-31 13:00:00,CUST2578,Mary Smith,bademail.com,080-1234-5678,Office Chair,Home,1,133753.35301509907,0.0,POS,Lekki,Lagos,Failed
ORD108747,2026-03-09 21:00:00,CUST2301,Ngozi Ibrahim,,08012345678,Blender,Home,1,61859.828931009775,0.05,Card,Ibadan,Oyo,Completed
ORD108748,2025-07-17 18:00:00,CUST1330,David Williams,,+2348012345678,Backpack,Fashion,3,45518.03740270916,0.2,POS,Abuja,FCT,Completed
ORD108749,2025-08-15 22:00:00,CUST1524,Aisha Williams,bademail.com,+2348012345678,External SSD,Electronics,2,95147.45791178117,0.05,POS,Ikeja,Lagos,Pending
ORD108750,2025-11-15 14:00:00,CUST2181,David Ibrahim,,08012345678,Running Shoes,Fashion,1,70981.36935173659,0.1,Cash,Benin City,Edo,Completed
ORD108751,2025-10-27 23:00:00,CUST2202,Emeka Ibrahim,user@yahoo.com,+2348012345678,Backpack,Fashion,3,44617.83925925021,0.05,Flutterwave,Lekki,Lagos,Returned
ORD108752,2025-08-22 23:00:00,CUST1003,Ngozi Smith,customer@gmail.com,080-1234-5678,Backpack,Fashion,1,40082.603128307695,0.0,Bank Transfer,Lagos,Lagos,Completed
ORD108753,20/06/2025,CUST2219,Aisha Smith,info@company.com,,Office Chair,Home,1,153856.25094397785,0.15,Bank Transfer,Benin City,Edo,Pending
ORD108754,2025-01-14 09:00:00,CUST1428,John Williams,customer@gmail.com,,USB-C Charger,Electronics,2,16980.518741048418,0.15,Flutterwave,Benin City,Edo,Cancelled
ORD108755,2025-05-14 11:00:00,CUST1328,Ngozi Adeyemi,info@company.com,,USB-C Charger,Electronics,1,18503.44694061107,0.0,Card,Abuja,FCT,Cancelled
ORD108756,2026-05-26 16:00:00,CUST2026,John Williams,bademail.com,08012345678,T-Shirt,Fashion,1,19751.01303671156,0.0,Cash,Lekki,Lagos,Pending
ORD108757,2025-11-05 13:00:00,CUST1552,John Okafor,customer@gmail.com,+2348012345678,Coffee Maker,Home,1,67047.36064504016,0.05,Bank Transfer,Ibadan,Oyo,Completed
ORD108758,2026-02-07 22:00:00,CUST2517,John Williams,user@yahoo.com,+2348012345678,Wireless Headphones,Electronics,2,77128.32326940013,0.1,Cash,Ikeja,Lagos,Completed
ORD108759,2026-02-23 19:00:00,CUST1187,Ngozi Adeyemi,,080-1234-5678,T-Shirt,Fashion,1,17561.396818387053,0.15,Card,Benin City,Edo,Pending
ORD108760,2026-06-27 02:00:00,CUST2081,David Williams,customer@gmail.com,08012345678,Running Shoes,Fashion,1,63437.91790538167,0.0,POS,Benin City,Edo,Pending
ORD108761,2025-02-17 15:00:00,CUST1483,Emeka Ibrahim,user@yahoo.com,080-1234-5678,Wireless Headphones,Electronics,1,80653.58467519587,0.1,Cash,Kano,Kano,Pending
ORD108762,2026-05-26 23:00:00,CUST1117,Emeka Okafor,customer@gmail.com,+2348012345678,Smart Watch,Electronics,1,107821.20878522936,0.2,Card,Ikeja,Lagos,Pending
ORD108763,2026-06-01 08:00:00,CUST1783,Aisha Okafor,customer@gmail.com,,Backpack,Fashion,3,39241.34415699947,0.05,Bank Transfer,Kano,Kano,Failed
ORD108764,2026-05-18 02:00:00,CUST1133,Emeka Smith,customer@gmail.com,+2348012345678,Blender,Home,1,61357.992526751346,0.05,Bank Transfer,Lagos,Lagos,Failed
ORD108765,2026-06-15 23:00:00,CUST1813,Emeka Smith,info@company.com,+2348012345678,T-Shirt,Fashion,1,17745.868129577655,0.1,Cash,Ikeja,Lagos,Failed
ORD108766,2025-11-18 03:00:00,CUST2458,Mary Adeyemi,bademail.com,080-1234-5678,Smart Watch,Electronics,1,101716.51984281787,0.0,Card,Kano,Kano,Failed
ORD108767,2025-08-02 10:00:00,CUST1880,Ngozi Smith,customer@gmail.com,080-1234-5678,Wireless Headphones,Electronics,2,79619.61756451317,0.0,Paystack,Abuja,FCT,Pending
ORD108768,2025-04-01 22:00:00,CUST2020,Aisha Ibrahim,customer@gmail.com,,T-Shirt,Fashion,1,16494.451609043463,0.05,Paystack,Ibadan,Oyo,Returned
ORD108769,2025-03-31 21:00:00,CUST2548,Ngozi Ibrahim,customer@gmail.com,080-1234-5678,External SSD,Electronics,2,87009.57086715534,0.05,Cash,Kano,Kano,Returned
ORD108770,2026-06-20 04:00:00,CUST2067,Mary Williams,,+2348012345678,Running Shoes,Fashion,2,63131.93266941546,0.15,Bank Transfer,Kano,Kano,Cancelled
ORD108771,2026-07-06 15:00:00,CUST1020,John Williams,user@yahoo.com,080-1234-5678,Smart Watch,Electronics,2,101600.76281530822,0.05,Bank Transfer,Kano,Kano,Failed
ORD108772,2025-05-08 18:00:00,CUST1872,Chioma Smith,bademail.com,080-1234-5678,USB-C Charger,Electronics,2,19006.174699899726,0.05,Flutterwave,Benin City,Edo,Failed
ORD108773,2025-06-10 04:00:00,CUST1495,Tunde Smith,user@yahoo.com,080-1234-5678,Office Chair,Home,1,135662.62638675695,0.1,Flutterwave,Kano,Kano,Pending
ORD108774,20/05/2026,CUST1001,Tunde Adeyemi,bademail.com,080-1234-5678,T-Shirt,Fashion,2,19536.057013173016,0.05,Cash,Benin City,Edo,Cancelled
ORD108775,2025-07-16 15:00:00,CUST1042,Ngozi Williams,user@yahoo.com,,Coffee Maker,Home,1,69586.22605414377,0.2,Paystack,Ikeja,Lagos,Failed
ORD108776,2026-03-14 07:00:00,CUST1669,John Adeyemi,,+2348012345678,T-Shirt,Fashion,4,18649.56131264344,0.0,POS,Ibadan,Oyo,Pending
ORD108777,2026-03-19 05:00:00,CUST1934,Mary Okafor,info@company.com,+2348012345678,Backpack,Fashion,1,42500.59682899566,0.1,Cash,Benin City,Edo,Returned
ORD108778,2025-05-17 23:00:00,CUST2472,David Okafor,bademail.com,+2348012345678,External SSD,Electronics,0,100036.73605381169,0.05,Bank Transfer,Kano,Kano,Completed
ORD108779,2026-04-30 02:00:00,CUST1473,Aisha Adeyemi,,,T-Shirt,Fashion,1,16513.920385762107,0.05,Card,Lagos,Lagos,Failed
ORD108780,2025-06-28 12:00:00,CUST1793,Tunde Ibrahim,customer@gmail.com,080-1234-5678,Running Shoes,Fashion,1,67508.1403761278,0.2,Paystack,Benin City,Edo,Cancelled
ORD108781,2026-01-08 08:00:00,CUST1550,Chioma Adeyemi,bademail.com,080-1234-5678,Blender,Home,1,57470.61099227978,0.0,Cash,Ikeja,Lagos,Cancelled
ORD108782,2025-01-02 03:00:00,CUST2330,Aisha Adeyemi,customer@gmail.com,+2348012345678,USB-C Charger,Electronics,1,17298.831332193164,0.05,Card,Kano,Kano,Cancelled
ORD108783,2026-04-21 09:00:00,CUST1645,Tunde Ibrahim,info@company.com,,Blender,Home,2,61184.53261570149,0.05,POS,Abuja,FCT,Pending
ORD108784,2025-09-29 04:00:00,CUST1736,Aisha Williams,bademail.com,+2348012345678,Blender,Home,2,59858.0564664259,0.1,POS,Ikeja,Lagos,Completed
ORD108785,2025-10-29 09:00:00,CUST2135,John Okafor,info@company.com,080-1234-5678,T-Shirt,Fashion,1,19473.923356216215,0.2,Flutterwave,Ibadan,Oyo,Failed
ORD108786,2026-02-13 00:00:00,CUST2226,Tunde Okafor,bademail.com,,External SSD,Electronics,1,90976.60813117395,0.1,Bank Transfer,Lekki,Lagos,Pending
ORD108787,2025-08-09 21:00:00,CUST2148,David Adeyemi,info@company.com,,External SSD,Electronics,1,102628.38401567301,0.1,Paystack,Benin City,Edo,Failed
ORD108788,2025-02-09 01:00:00,CUST1817,Ngozi Williams,customer@gmail.com,080-1234-5678,Blender,Home,1,55602.54147037789,0.15,Cash,Ibadan,Oyo,Failed
ORD108789,2025-06-29 01:00:00,CUST2122,Aisha Williams,customer@gmail.com,08012345678,Office Chair,Home,2,143119.3732798705,0.1,Flutterwave,Ikeja,Lagos,Pending
ORD108790,2025-09-21 10:00:00,CUST1973,Mary Smith,,08012345678,Office Chair,Home,1,158594.98848154923,0.0,Flutterwave,Benin City,Edo,Returned
ORD108791,2026-07-15 21:00:00,CUST2048,David Adeyemi,customer@gmail.com,,External SSD,Electronics,1,96257.64169066427,0.15,Flutterwave,Port Harcourt,Rivers,Cancelled
ORD108792,2025-08-28 21:00:00,CUST1786,Tunde Smith,,080-1234-5678,Running Shoes,Fashion,3,60743.61791708911,0.05,Card,Ikeja,Lagos,Cancelled
ORD108793,2025-02-28 11:00:00,CUST1480,David Ibrahim,customer@gmail.com,,Backpack,Fashion,4,44753.25757820761,0.1,Flutterwave,Ibadan,Oyo,Cancelled
ORD108794,2025-06-09 02:00:00,CUST1084,Tunde Okafor,info@company.com,+2348012345678,Smart Watch,Electronics,1,106285.36547001013,0.15,Card,Ikeja,Lagos,Pending
ORD108795,2026-02-14 13:00:00,CUST2402,Ngozi Adeyemi,user@yahoo.com,+2348012345678,Backpack,Fashion,1,44902.66550257851,0.1,POS,Ibadan,Oyo,Failed
ORD108796,2025-02-25 08:00:00,CUST1627,Mary Ibrahim,customer@gmail.com,,Smart Watch,Electronics,1,109434.70801323668,0.15,Flutterwave,Abuja,FCT,Cancelled
ORD108797,2026-04-30 23:00:00,CUST1008,David Adeyemi,user@yahoo.com,08012345678,Wireless Headphones,Electronics,2,77766.5456420263,0.2,POS,Benin City,Edo,Completed
ORD108798,2025-04-08 01:00:00,CUST1446,Tunde Adeyemi,customer@gmail.com,,Running Shoes,Fashion,1,68095.10975103332,0.05,Paystack,Benin City,Edo,Returned
ORD108799,2025-11-26 11:00:00,CUST1613,Ngozi Okafor,bademail.com,,Backpack,Fashion,1,45913.38832954473,0.0,Bank Transfer,Ibadan,Oyo,Completed
ORD108800,2025-03-23 11:00:00,CUST1231,Mary Smith,bademail.com,,Wireless Headphones,Electronics,1,83903.93041834516,0.0,Bank Transfer,Ibadan,Oyo,Failed
ORD108801,2026-02-02 08:00:00,CUST1458,Chioma Adeyemi,,,Smart Watch,Electronics,2,106534.50703570241,0.2,Flutterwave,Ikeja,Lagos,Completed
ORD108802,2026-01-01 20:00:00,CUST2376,Aisha Adeyemi,customer@gmail.com,080-1234-5678,Running Shoes,Fashion,3,64118.62239416782,0.1,Flutterwave,Port Harcourt,Rivers,Pending
ORD108803,2025-12-24 00:00:00,CUST1904,Chioma Williams,info@company.com,08012345678,Wireless Headphones,Electronics,2,77807.82421233157,0.15,Bank Transfer,Kano,Kano,Cancelled
ORD108804,2026-06-08 18:00:00,CUST1591,Mary Okafor,bademail.com,08012345678,Running Shoes,Fashion,2,69507.31588897207,0.2,Bank Transfer,Benin City,Edo,Failed
ORD108805,2026-06-12 02:00:00,CUST2031,Aisha Williams,user@yahoo.com,080-1234-5678,Smart Watch,Electronics,1,111706.13578825904,0.2,Paystack,Lagos,Lagos,Pending
ORD108806,2025-12-22 11:00:00,CUST1133,Tunde Okafor,,+2348012345678,T-Shirt,Fashion,1,19471.38078500913,0.05,Bank Transfer,Ikeja,Lagos,Pending
ORD108807,2026-01-29 02:00:00,CUST1570,Tunde Okafor,customer@gmail.com,,External SSD,Electronics,1,96023.91683602476,0.1,Card,Lekki,Lagos,Failed
ORD108808,2026-05-09 19:00:00,CUST1994,Aisha Okafor,info@company.com,08012345678,USB-C Charger,Electronics,1,16590.254669086924,0.0,Cash,Kano,Kano,Completed
ORD108809,2025-04-28 03:00:00,CUST1809,David Smith,user@yahoo.com,,Coffee Maker,Home,1,70698.05440809568,0.15,Flutterwave,Lekki,Lagos,Pending
ORD108810,30/05/2026,CUST1255,Ngozi Williams,bademail.com,08012345678,External SSD,Electronics,1,95937.72867676352,0.2,Flutterwave,Abuja,FCT,Failed
ORD108811,2026-07-28 02:00:00,CUST2255,John Okafor,info@company.com,+2348012345678,T-Shirt,Fashion,1,16764.23826549725,0.2,Paystack,Abuja,FCT,Pending
ORD108812,2026-03-12 22:00:00,CUST1763,Tunde Smith,bademail.com,080-1234-5678,Office Chair,Home,1,144509.0762530277,0.15,Bank Transfer,Ikeja,Lagos,Returned
ORD108813,2026-05-09 14:00:00,CUST1091,Ngozi Okafor,,,Smart Watch,Electronics,1,113710.78995863974,0.05,POS,Port Harcourt,Rivers,Completed
ORD108814,2025-06-24 19:00:00,CUST1244,Chioma Adeyemi,user@yahoo.com,,USB-C Charger,Electronics,1,16218.75995544893,0.0,Paystack,Kano,Kano,Returned
ORD108815,2025-05-06 00:00:00,CUST1580,John Williams,bademail.com,08012345678,T-Shirt,Fashion,1,17708.22321972451,0.2,Bank Transfer,Abuja,FCT,Cancelled
ORD108816,2025-01-04 12:00:00,CUST1304,Mary Adeyemi,bademail.com,,Coffee Maker,Home,1,67173.68002739777,0.0,Paystack,Lagos,Lagos,Failed
ORD108817,2025-01-18 04:00:00,CUST1981,David Smith,user@yahoo.com,,Smart Watch,Electronics,1,99808.73538543655,0.2,Flutterwave,Benin City,Edo,Cancelled
ORD108818,2026-03-04 11:00:00,CUST2388,Mary Okafor,info@company.com,08012345678,Running Shoes,Fashion,2,69850.49810541302,0.0,Card,Lagos,Lagos,Failed
ORD108819,2026-07-04 12:00:00,CUST2238,Mary Smith,bademail.com,,Coffee Maker,Home,2,70537.23543472015,0.2,Card,Lagos,Lagos,Failed
ORD108820,2026-03-30 08:00:00,CUST1177,John Smith,customer@gmail.com,+2348012345678,Running Shoes,Fashion,1,66260.0669831743,0.2,Flutterwave,Abuja,FCT,Completed
ORD108821,2025-08-07 21:00:00,CUST1988,Emeka Okafor,user@yahoo.com,+2348012345678,Wireless Headphones,Electronics,3,77565.26895301352,0.15,POS,Abuja,FCT,Completed
ORD108822,2025-02-21 06:00:00,CUST2297,David Williams,bademail.com,+2348012345678,Coffee Maker,Home,1,73632.49798577778,0.05,Card,Lagos,Lagos,Completed
ORD108823,2025-05-13 11:00:00,CUST1049,Emeka Okafor,,,Backpack,Fashion,3,39525.71853057187,0.2,Flutterwave,lagos,Edo,Pending
ORD108824,2026-01-19 20:00:00,CUST2546,Aisha Ibrahim,,+2348012345678,Smart Watch,Electronics,2,105045.55125344553,0.0,POS,Ibadan,Oyo,Failed
ORD108825,2026-04-02 13:00:00,CUST1222,Chioma Okafor,,+2348012345678,T-Shirt,Fashion,1,18306.129076507732,0.0,Paystack,Benin City,Edo,Failed
ORD108826,2025-01-28 22:00:00,CUST1387,Aisha Williams,,080-1234-5678,Running Shoes,Fashion,1,67384.9845161189,0.0,Bank Transfer,Abuja,FCT,Pending
ORD108827,2025-09-27 01:00:00,CUST1077,Chioma Smith,user@yahoo.com,,Smart Watch,Electronics,1,113839.7762978189,0.0,Flutterwave,Benin City,Edo,Cancelled
ORD108828,2026-07-09 12:00:00,CUST1693,Tunde Adeyemi,user@yahoo.com,08012345678,T-Shirt,Fashion,1,16694.23623037898,0.1,Card,Lekki,Lagos,Cancelled
ORD108829,2026-05-23 12:00:00,CUST1014,Mary Adeyemi,info@company.com,08012345678,Coffee Maker,Home,1,76907.60311725935,0.2,Flutterwave,Ibadan,Oyo,Failed
ORD108830,2026-06-05 10:00:00,CUST2011,Mary Smith,user@yahoo.com,+2348012345678,Backpack,Fashion,1,38792.38149379388,0.15,Cash,Kano,Kano,Completed
ORD108831,2026-07-14 05:00:00,CUST1559,Emeka Williams,bademail.com,+2348012345678,External SSD,Electronics,2,103533.69208386538,0.15,Bank Transfer,Ikeja,Lagos,Pending
ORD108832,2026-03-14 23:00:00,CUST1189,Aisha Adeyemi,,08012345678,Coffee Maker,Home,1,77360.28550242318,0.1,Bank Transfer,Lagos,Lagos,Returned
ORD108833,2025-01-22 20:00:00,CUST2506,Mary Ibrahim,bademail.com,,Smart Watch,Electronics,2,113631.91314010516,0.05,Flutterwave,Abuja,FCT,Completed
ORD108834,2025-07-04 07:00:00,CUST2183,David Ibrahim,customer@gmail.com,,T-Shirt,Fashion,1,17872.39651198367,0.2,POS,Benin City,Edo,Failed
ORD108835,2025-02-03 02:00:00,CUST2155,Aisha Smith,,+2348012345678,USB-C Charger,Electronics,1,17167.13216733801,0.05,Bank Transfer,Benin City,Edo,Completed
ORD108836,2025-10-12 03:00:00,CUST1928,Chioma Smith,customer@gmail.com,,Smart Watch,Electronics,1,109594.29373610996,0.0,Flutterwave,Port Harcourt,Rivers,Failed
ORD108837,2025-09-27 06:00:00,CUST1855,Mary Smith,user@yahoo.com,+2348012345678,T-Shirt,Fashion,2,19017.48897362664,0.05,Paystack,Port Harcourt,Rivers,Failed
ORD108838,2026-05-17 00:00:00,CUST1979,Aisha Smith,bademail.com,080-1234-5678,USB-C Charger,Electronics,2,18411.13903284562,0.1,Flutterwave,Abuja,FCT,Cancelled
ORD108839,2025-04-01 21:00:00,CUST1521,Mary Ibrahim,customer@gmail.com,,Blender,Home,2,61262.27000374422,0.15,Bank Transfer,Ibadan,Oyo,Failed
ORD108840,2026-01-24 16:00:00,CUST1736,Mary Ibrahim,info@company.com,080-1234-5678,Coffee Maker,Home,1,73817.56203908769,0.2,Cash,Abuja,FCT,Failed
ORD108841,2025-11-13 03:00:00,CUST2325,Chioma Smith,info@company.com,080-1234-5678,USB-C Charger,Electronics,1,19299.55870247964,0.15,Paystack,Benin City,Edo,Pending
ORD108842,2025-09-27 08:00:00,CUST1740,Emeka Williams,info@company.com,+2348012345678,Coffee Maker,Home,2,71867.04266254105,0.2,POS,Ikeja,Lagos,Completed
ORD108843,2025-02-16 11:00:00,CUST1459,Chioma Okafor,customer@gmail.com,+2348012345678,Running shoe,Fashion,1,39570.82710712147,0.05,Flutterwave,Abuja,FCT,Pending
ORD108844,2026-06-29 11:00:00,CUST1445,Emeka Smith,customer@gmail.com,,Smart Watch,Electronics,1,119329.90842480301,0.0,Flutterwave,Lekki,Lagos,Returned
ORD108845,2025-04-24 12:00:00,CUST1707,Aisha Okafor,customer@gmail.com,08012345678,Backpack,Fashion,1,42434.56533970246,0.1,Bank Transfer,Abuja,FCT,Failed
ORD108846,2026-04-04 17:00:00,CUST1482,David Adeyemi,user@yahoo.com,08012345678,Coffee Maker,Home,3,71568.72565706045,0.15,Flutterwave,Benin City,Edo,Returned
ORD108847,2025-10-11 19:00:00,CUST2485,Emeka Smith,customer@gmail.com,08012345678,Wireless Headphones,Electronics,1,93164.03768691068,0.1,Paystack,Ikeja,Lagos,Completed
ORD108848,2025-09-16 17:00:00,CUST1956,Chioma Smith,user@yahoo.com,,Smart Watch,Electronics,2,109384.4234529148,0.1,Bank Transfer,Port Harcourt,Rivers,Returned
ORD108849,2025-08-18 07:00:00,CUST1235,Aisha Okafor,user@yahoo.com,080-1234-5678,USB-C Charger,Electronics,5,18418.535461034517,0.0,POS,Lagos,Lagos,Pending
ORD108850,2025-08-16 05:00:00,CUST2388,Mary Adeyemi,bademail.com,08012345678,T-Shirt,Fashion,4,18825.100113144417,0.15,Card,Ibadan,Oyo,Cancelled
ORD108851,2025-03-19 12:00:00,CUST1395,Chioma Okafor,bademail.com,+2348012345678,Backpack,Fashion,5,40597.2463614655,0.05,Paystack,Benin City,Edo,Returned
ORD108852,2025-04-13 17:00:00,CUST2429,David Smith,user@yahoo.com,+2348012345678,USB-C Charger,Electronics,2,19280.173940022465,0.1,Paystack,Lagos,Lagos,Cancelled
ORD108853,2025-01-27 23:00:00,CUST1431,John Okafor,,,Smart Watch,Electronics,1,120867.91322332833,0.2,POS,Benin City,Edo,Cancelled
ORD108854,2025-12-06 10:00:00,CUST2263,David Adeyemi,user@yahoo.com,08012345678,External SSD,Electronics,2,95000.30242688242,0.15,Card,Ikeja,Lagos,Failed
ORD108855,2025-06-28 07:00:00,CUST1368,John Ibrahim,,+2348012345678,USB-C Charger,Electronics,3,18495.057563650553,0.1,POS,Port Harcourt,Rivers,Cancelled
ORD108856,2025-01-01 08:00:00,CUST1762,Tunde Ibrahim,info@company.com,08012345678,Running Shoes,Fashion,2,61856.29522293432,0.15,Bank Transfer,Abuja,FCT,Returned
ORD108857,2025-07-09 09:00:00,CUST1527,David Smith,customer@gmail.com,,Coffee Maker,Home,1,75844.47727895726,0.2,Paystack,Lagos,Lagos,Cancelled
ORD108858,2025-05-13 05:00:00,CUST1440,Mary Ibrahim,customer@gmail.com,08012345678,T-Shirt,Fashion,2,16887.22150874805,0.1,Flutterwave,Lagos,Lagos,Completed
ORD108859,2025-06-24 23:00:00,CUST1809,Aisha Smith,user@yahoo.com,08012345678,Smart Watch,Electronics,1,117804.61365531295,0.0,Bank Transfer,Ibadan,Oyo,Returned
ORD108860,2025-01-10 14:00:00,CUST1362,Aisha Okafor,customer@gmail.com,,Backpack,Fashion,3,44336.50450802124,0.1,Bank Transfer,Lekki,Lagos,Returned
ORD108861,2025-05-06 16:00:00,CUST1633,David Okafor,,080-1234-5678,Coffee Maker,Home,4,69394.75901038334,0.1,Cash,Lekki,Lagos,Cancelled
ORD108862,2025-02-27 10:00:00,CUST2149,Mary Okafor,bademail.com,080-1234-5678,External SSD,Electronics,1,90762.9644872788,0.05,Paystack,Port Harcourt,Rivers,Returned
ORD108863,2025-12-05 08:00:00,CUST2123,Chioma Smith,customer@gmail.com,08012345678,Wireless Headphones,Electronics,2,76859.5683225268,0.05,POS,Abuja,FCT,Pending
ORD108864,2025-06-12 17:00:00,CUST1502,Chioma Ibrahim,customer@gmail.com,+2348012345678,T-Shirt,Fashion,2,16857.932312477908,0.2,Card,Lagos,Lagos,Pending
ORD108865,2025-08-20 18:00:00,CUST2395,Chioma Okafor,info@company.com,08012345678,Backpack,Fashion,1,38090.34457640412,0.2,Paystack,Ikeja,Lagos,Completed
ORD108866,2025-12-14 22:00:00,CUST2410,David Smith,customer@gmail.com,,Office Chair,Home,2,154685.89234629687,0.0,POS,Ibadan,Oyo,Cancelled
ORD108867,2025-09-13 05:00:00,CUST2182,Emeka Ibrahim,user@yahoo.com,08012345678,Running Shoes,Fashion,1,62264.683663153504,0.0,Bank Transfer,Ikeja,Lagos,Returned
ORD108868,2026-01-22 03:00:00,CUST2392,Aisha Ibrahim,user@yahoo.com,,Wireless Headphones,Electronics,3,82163.60234240249,0.2,Card,Ikeja,Lagos,Pending
ORD108869,2026-07-01 22:00:00,CUST1927,Mary Ibrahim,,080-1234-5678,Coffee Maker,Home,2,72288.7883014318,0.2,Cash,Benin City,Edo,Failed
ORD108870,2025-12-15 05:00:00,CUST1814,Emeka Adeyemi,info@company.com,08012345678,External SSD,Electronics,1,95155.38737027718,0.0,Cash,Ikeja,Lagos,Pending
ORD108871,2026-06-10 18:00:00,CUST2124,David Williams,customer@gmail.com,08012345678,USB-C Charger,Electronics,1,18455.994347404772,0.0,Card,Ikeja,Lagos,Returned
ORD108872,2025-08-22 01:00:00,CUST2351,Aisha Adeyemi,customer@gmail.com,+2348012345678,Backpack,Fashion,1,42689.283397201,0.0,POS,Ibadan,Oyo,Completed
ORD108873,2025-04-25 03:00:00,CUST1185,Chioma Williams,bademail.com,080-1234-5678,Office Chair,Home,3,134553.50912308574,0.1,Cash,Port Harcourt,Rivers,Failed
